FICHA DE ESPECIFICACIONES TECNICAS   ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
HOJA DE MEDIDAS DE MOLDE;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE GENERACION:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FECHA DE ACTUALIZACION:;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CLIENTE:;;STITCH FIX;;;;;;;;;ESTILO PROPIO 1:;;;;;;9003;;;;;;;;ENCOGIMIENTO;;;;MOLDE;;;
ESTILO CLIENTE:;;MGK10559;;;;;;;;;ESTILO PROPIO 2:;;;;;;;;;;;;;;HILO;;;;1.0%;;;
SILUETA:;;ESTÁNDAR;;;;;;;;;TEMPORADA:;;;;;;;;;;;;;;TRAVEZ;;;;1.0%;;;
DIVISION:;;;;;;;;;;;TALLAS:;;;;;;XS-S-M-L-XL-2XL-3XL;;;;;;;;LARG.DE MANGA;;;;-2.0%;;;
TIPO MUESTRA:;;PRODUCCION;;;;;;;;;MEDIDA :;;;;;;PULGADA;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;MARGEN DE RECORTES;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;UNION DE HOMBROS;;;;  1/8 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;PEGADO DE MANGA;;;;  1/8 ;;;
;;;;;;;;;;;;;;;;;;;;;;;;;CERRADO DE COSTADOS;;;;  3/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;PRETINA ;;;;  1/16;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
COD.;DESCRIPCIÓN;;P/C;CRITICA;MARGEN (1);MARGEN (2);XS;;S;;M;;L;;XL;;2XL;;3XL;;;;;;;;;;;;;
A;ABERTURA DE ESCOTE ESPALDA/DELANTERO;;P;CRITICA;  1/16;  1/16;6  3/8 ;;6  5/8 ;;6 13/16;;7  1/8 ;;7  5/16;;7  7/8 ;;8  3/8 ;;;;;;;;;;;;;
B;CAIDA DE ESCOTE ESPALDA;;P;CRITICA;  1/8 ;  1/16;1      ;;1      ;;1  1/8 ;;1  1/8 ;;1  1/4 ;;1  1/4 ;;1  3/8 ;;;;;;;;;;;;;
C;ANCHO DE HOMBRO ESPALDA/DELANTERO;;P;CRITICA;  3/16;  3/16;17  1/4 ;;18    ;;18  3/4 ;;19  3/4 ;;20  3/4 ;;22  1/4 ;;23  3/4 ;;;;;;;;;;;;;
D;UBICACIÓN DE 1/2 PECHO ESPALDA /DELANTERO;;P;CRITICA;  1/8 ;  1/8 ;6  7/8 ;;7 1/8;;7  3/8 ;;7  5/8 ;;7  7/8 ;;8  1/4 ;;8  5/8 ;;;;;;;;;;;;;
E;ANCHO DE 1/2 PECHO ESPALDA ;;P;CRITICA;  1/8 ;  1/8 ;15  1/4 ;;16    ;;16  3/4 ;;17  3/4 ;;18  3/4 ;;20  1/4 ;;21  3/4 ;;;;;;;;;;;;;
F;SISA RECTA ESPALDA/DELANTERO;;P;CRITICA;  1/8 ;  3/16;8  1/4 ;;8 3/4;;9  1/4 ;;9  3/4 ;;10  1/8 ;;10  7/8 ;;11  1/2 ;;;;;;;;;;;;;
G;ANCHO DE PECHO ESPALDA /DELANTERO;;P;CRITICA;  3/16;  3/16;20  5/8 ;;21  5/8 ;;22  5/8 ;;24  1/8 ;;25  5/8 ;;28  1/8 ;;30  5/8 ;;;;;;;;;;;;;
H;UBICACION DE CINTURA ESP/ DEL DESDE SISA;;P;CRITICA;  1/8 ;0      ;7      ;;7  1/2 ;;8      ;;8  1/4 ;;8  1/2 ;;8  1/2 ;;8  1/2 ;;;;;;;;;;;;;
I;ANCHO DE CINTURA ESPALDA / DELANTERO;;P;CRITICA;  3/16;  3/16;19  1/2 ;;20  1/2 ;;21  1/2 ;;23      ;;24  1/2 ;;27      ;;29  1/2 ;;;;;;;;;;;;;
J;ANCHO DE FALDON ESPALDA / DELANTERO;;P;CRITICA;  3/16;  3/16;19  1/2 ;;20  1/2 ;;21  1/2 ;;23      ;;24  1/2 ;;27      ;;29  1/2 ;;;;;;;;;;;;;
K;LARGO DE CUERPO ESPALDA/DELANTERO;;P;CRITICA;  1/8 ;  1/16;24  3/8 ;;25  3/8 ;;26  3/8 ;;27  3/8 ;;28  3/8 ;;29  3/8 ;;30  3/8 ;;;;;;;;;;;;;
L;CAIDA DE ESCOTE DELANTERO;;P;CRITICA;  1/8 ;  1/16;6      ;;6  1/8 ;;6  1/4 ;;6  3/8 ;;6  1/2 ;;7      ;;7  1/4 ;;;;;;;;;;;;;
L1;ANCHO DE TAJO DELANTERO;;P;CRITICA;;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  5/8 ;;2  7/8 ;;2  7/8 ;;;;;;;;;;;;;
M;ANCHO DE 1/2 PECHO DELANTERO;;P;CRITICA;  3/16;  3/16;14  3/4 ;;15  1/2 ;;16  1/4 ;;17  1/4 ;;18  1/4 ;;19  3/4 ;;21  1/4 ;;;;;;;;;;;;;
U;LARGO DE MANGA IZQUIERDO/DERECHO;;P;CRITICA;  3/16;  1/16;21  3/4 ;;22  5/8 ;;23  1/2 ;;24      ;;24  1/2 ;;24  1/4 ;;23  1/2 ;;;;;;;;;;;;;
V;ANCHO DE BICEPS IZQUIERDO/DERECHO;;P;CRITICA;  3/16;  3/16;15  3/8 ;;16  3/8 ;;17  1/2 ;;18  3/8 ;;19  3/8 ;;21      ;;22  5/8 ;;;;;;;;;;;;;
W;ANCHO DE BOCA DE MANGA IZQUIERDO/DERECHO;;P;CRITICA;  3/16;  3/16;8  1/4 ;;8  3/4 ;;9  1/4 ;;9  3/4 ;;10  1/4 ;;10  7/8 ;;11  7/8 ;;;;;;;;;;;;;
X;ANCHO DE CODO IZQUIERDO/DERECHO;;P;CRITICA;  3/16;  3/16;11  3/4 ;;12  3/4 ;;13  3/4 ;;14  1/2 ;;15  1/4 ;;16  1/2 ;;17  3/4 ;;;;;;;;;;;;;
X1;UBICACION DE CODO IZQUIERDO/DERECHO;;P;CRITICA;;;7      ;;7  3/8 ;;7  7/8 ;;8  1/8 ;;8  3/8 ;;7  3/4 ;;6  5/8 ;;;;;;;;;;;;;
N1;ALTO DE PRETINA;;P;CRITICA;  1/16;  1/16;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;5  5/8 ;;;;;;;;;;;;;
O1;ANCHO DE PRETINA;;P;CRITICA;;;18  3/4 ;;19  3/4 ;;20  3/4 ;;22  1/4 ;;23  3/4 ;;26  1/4 ;;28  3/4 ;;;;;;;;;;;;;
Y;ANCHO DE INSERT;;P;CRITICA;;;3  3/8 ;;3  3/8 ;;3  3/8 ;;3  3/8 ;;3  3/8 ;;3  5/8 ;;3  5/8 ;;;;;;;;;;;;;
Z;ALTO DE INSERT;;P;CRITICA;;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;2  7/8 ;;3  1/8 ;;3  1/8 ;;;;;;;;;;;;;
A1;ALTO DE CUELLO;;P;CRITICA;;;2      ;;2      ;;2      ;;2      ;;2      ;;2      ;;2      ;;;;;;;;;;;;;
B1;LARGO DE CUELLO;;P;CRITICA;;;16  1/8 ;;16  3/4 ;;17  1/4 ;;17  3/4 ;;18  1/4 ;;19  3/8 ;;20  1/2 ;;;;;;;;;;;;;
E1;ANCHO DE MEDIA LUNA;;P;CRITICA;;;7      ;;7  1/4 ;;7  1/2 ;;7  3/4 ;;8      ;;8  1/2 ;;9      ;;;;;;;;;;;;;
F1;ALTO DE MEDIA LUNA;;P;CRITICA;;;3  7/8 ;;4      ;;4  1/8 ;;4  1/4 ;;4  3/8 ;;4  5/8 ;;4  7/8 ;;;;;;;;;;;;;
G1;ANCHO DE PUÑO;;P;CRITICA;;;7  1/2 ;;8      ;;8  1/2 ;;9      ;;9  1/2 ;;10  1/4 ;;11      ;;;;;;;;;;;;;
H1;ALTO DE PUÑO;;P;CRITICA;;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;6  1/8 ;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
